Id,cnpj,nome_razao_social,nome_fantasia,logradouro,numero,complemento,cep,bairro,municipio,uf,email,telefone
576,03430198000131,AGROJUPI COMERCIO E TRANSPORTES LTDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
577,04568254000161,POSTO ESTRELA DA BR 101 LTDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
578,22316023000142,POSTO VIP COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA,NULL,R FERNANDO LUIZ HENRIQUES DOS SANTOS,160,SALA: 101;,58037050,JARDIM OCEANIA,JOAO PESSOA,PB,POSTOVIPCOMBUSTIVEIS@HOTMAIL.COM,83993827056
579,08847410000184,COMERCIAL DE COMBUSTIVEIS CAJA LTDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
580,07302055000103,POSTO MARLYN LTDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
581,04768755000191,AUTO POSTO FAEDO LTDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
582,00300354000151,AUTO POSTO CATALAO LTDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
583,10352344000113,OLIVEIRA MARQUES - COMERCIO DE COMBUSTIVEIS LTDA,,"RODOVIA BR 163 KM 432,8",S/N,,79442000,ZONA RURAL,JARAGUARI,MS,,6733844931
584,02032894000127,AUTO POSTO BISOL LTDA,POSTO TOZZO,RODOVIA BR 060 - KM 74,S/N,,79556000,LADO DIREITO,PARAISO DAS AGUAS,MS,,6732481362
585,06316366000150,AUTO POSTO AIMORE LTDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
586,08439653000183,ECOPNEU - RECICLAGEM DE PNEUS LTDA,ECOPNEU CAMPO GRANDE,AVENIDA CONSUL ASSAF TRAD,2777,,79013545,CORONEL ANTONINO,CAMPO GRANDE,MS,,6733730103
587,04244054000153,AUTO POSTO ROSA LTDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
588,83135319000151,AUTO POSTO CAMPO ERE LTDA,,AVENIDA ASTOR SCHOENINGER,349,,89980000,CENTRO,CAMPO ERê,SC,giacometti@smo.com.br,4936551188
589,03714502000172,POSTO DE COMBUSTIVEL GASPARI LTDA,POSTO GASPARI,ACESSO BR 282 PLINIO ARLINDO DE NES,5900D,SALA,89805290,TREVO,CHAPECó,SC,,4933280581
590,44789329000159,SALVIANO DE OLIVEIRA CIA LTDA,LAVA RAPIDO 32,RUA TRINTA E DOIS,876,,14780110,BARONI,BARRETOS,SP,,NULL
591,75634808000120,CAPELEZZO & CAPELEZZO LTDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
592,01914212000147,OLIVEIRA SANCHES & SANCHES LTDA,SUPERMERCADO DO MANOLO,RUA VINTE,2350,,14783242,AEROPORTO,BARRETOS,SP,,NULL
593,77097426000130,TRANSPORTADORA NOVA STA ROSA LTDA,,AVENIDA EGYDIO GERONYMO MUNARETTO,1901,SALA 04,85911000,JARDIM PANORAMA,TOLEDO,PR,,4530568918
594,22398229000169,TOP VMH SERVICOS DE APOIO ADMINISTRATIVO LTDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
595,13226179000141,DJ PARTICIPACOES EIRELI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
596,05312946000107,ATLAS VEICULOS E PECAS LTDA,,AVENIDA MAJOR HILARIO T. PINHEIRO,3100,,14871700,DISTRITO INDUSTRIAL,JABOTICABAL,SP,,1632025042
597,04739630869,VALMIR APARECIDO DE JORGE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
598,00691190000130,ATLAS BEBEDOURO VEICULOS E PECAS LTDA,,AV VARIANTE HAMLETO STAMATO,553,,14711074,JARDIM LARANJEIRAS,BEBEDOURO,SP,rodrigo.contabil@atlaschevrolet.com.br,1733440000
599,06941688000190,GVMH CORRETORA DE SEGUROS LTDA.,,AVENIDA BELMIRO DIAS BATISTA,84,,14711130,DISTRITO INDUSTRIAL,BEBEDOURO,SP,,1733432200
600,84962430000184,DAMIANI BIAVATTI & CIA LTDA,POSTO VILA NOVA,AVENIDA UNIAO DA VITORIA,1450,,85605040,VILA NOVA,FRANCISCO BELTRãO,PR,,4635233067
601,75061895000173,R ROSSETTO E CIA LTDA,,AVENIDA EGYDIO GERONYMO MUNARETTO,1901,SALA 06 - ANEXO CENTRALOG,85911000,JARDIM PANORAMA,TOLEDO,PR,,4530568925
602,22429669000136,TOP MH CORRETORA DE SEGUROS LTDA,TOP MH CORRETORA DE SEGUROS,V MAJOR HILARIO TAVARES PINHEIRO,3100,SALA: 05;,14871700,SOROCABANO,JABOTICABAL,SP,RODRIGO.CONTABIL@ATLASCHEVROLET.COM.BR,1632093333
603,77808046000166,DAMIANI COMERCIO DE BEBIDAS LTDA,,RUA BELTRAO,66,,85601410,MARRECAS,FRANCISCO BELTRAO,PR,,NULL
604,25290717000146,GUARANIACU COMERCIO DE COMBUSTIVEIS LTDA.,POSTO SOLIGO,ROD BR 277,S/N,,85400000,KM 506,GUARANIACU,PR,contabilidade@redepanda.com,4236351257
605,18765899000107,PANDECO COMERCIO DE COMBUSTIVEIS E SERVICOS LTDA,PANDA 15,AVENIDA NOSSA SENHORA DA LUZ,1269,,85530000,BELA VISTA,CLEVELâNDIA,PR,contabilidade@redepanda.com,4632521269
606,81190670000110,AB SUPERMERCADOS LTDA,,RUA 7 DE SETEMBRO,106,,85550000,CENTRO,CORONEL VIVIDA,PR,,NULL
607,04342148000165,DISMONZA TINTAS AM LTDA,DISMONZA,AVENIDA TEFE,2073,,69068000,RAIZ,MANAUS,AM,,9231311215
608,15358516000180,CANDOI - COMERCIO DE COMBUSTIVEIS LTDA,POSTO PANDA 10,RODOVIA BR 373 KM 400,S/N,,85140000,ROD BR 373,CANDOI,PR,contabilidade@redepanda.com,4630350535
609,03222765000164,PANDA AUTO POSTO LTDA,PANDA AUTO POSTO,ROD RODOVIA BR 277,S/N.º,KM 169/176,84130000,ELIAS FARAJALA BACILA,PALMEIRA,PR,contabilidade@redepanda.com,4630350535
610,03219377000124,RHE TRANSPORTES LTDA,,RUA FLORIANOPOLIS,392,SALA;,89840000,TRES PALMEIRAS,CORONEL FREITAS,SC,rhetransportes@bol.com.br,49988113841
611,13442303000106,AMAZONIA TRANSPORTE E LOGISTICA LTDA,AMAZONIA TRANSPORTE,AV COPACABANA,440,SALA 01,69980000,COPACABANA,CRUZEIRO DO SUL,AC,,6833223525
612,15922776000136,POSTO NOVA ESPERANCA LTDA,POSTO NOVA ESPERANCA,R QUINZE DE NOVEMBRO,286,,79940000,CENTRO,CAARAPó,MS,,NULL
613,15387572000142,A POWER DISTRIBUIDORA DE PRODUTOS AUTOMOTIVOS E ALIMENTICIOS EM GERAL LTDA,A POWER DISTRIBUIDORA EM GERAL,RUA BARRETOS,277,,14700790,JARDIM TALARICO,BEBEDOURO,SP,rodrigo.contabil@atlaschevrolet.com.br,1733440000
614,11519227000164,ENERGIA COMERCIO DE PETROLEO LTDA,ENERGIA AUTO POSTO,AVENIDA ARQUITETO JOSE HENRIQUES BENTO RODRIGUES,15,,69059800,SANTA ETELVINA,MANAUS,AM,postoenergia2021@gmail.com,92994440254
615,12975673000146,G C MACHADO,AUTOPOSTO PARINTINS,AV GENY BENTES,4240,,69152000,ITAUNA II,PARINTINS,AM,,9235331918
616,22450620000165,TRANSPORTES MOACIR E ANDRE LTDA,,ACESSO SANTO GRIGOL (NORTE),S/N,SALA;,89850000,COOPER,QUILOMBO,SC,,49988392033
617,11838573000105,MARAVALHAS CAMPO ERE LTDA,MARAVALHA CAMPO ERE,R CHICO BRITO,348,BARRACAO,89980000,BAIRRO MELLO,CAMPO ERE,SC,maravalhascampoere@hotmail.com,4936552006
618,25361001000192,IJP TRANSPORTES LTDA,,RUA SANTO ANGELO,185,,89850000,CENTRO,QUILOMBO,SC,,4933463019
619,00118598000118,PANDA COMERCIO DE COMBUSTIVEIS E SERVICOS LTDA,POSTO PANDA,RODOVIA PR 483 KM 32,S/N,,85601970,JACUTINGA,FRANCISCO BELTRãO,PR,,NULL
620,29599912000103,MCD COMERCIO DE PETROLEO LTDA,MATRIZ POSTO AMAZONIA,RUA SILVA MEIRELES,1860,,69151280,CENTRO,PARINTINS,AM,helena@mcdcarvalho.com,92991819807
621,07457944000131,SUPER BRASILEIRO PRODUTOS ALIMENTICIOS LTDA,SUPERMERCADO BRASILEIRO,AVENIDA NACOES UNIDAS,3275,TERREO,69151060,SAO JOSE OPERARIO,PARINTINS,AM,,9235331918
622,36606892000116,POSTO AC 40 COMERCIO DE PETROLEO LTDA,POSTO AC 40,RODOVIA AC-40,8088,KM 12,69909788,VILA ACRE,RIO BRANCO,AC,ATENDIMENTO@SINAOCONSULTORIA.COM.BR,9230162678
623,10406630000114,LUBRAS DISTRIBUIDORA LTDA,LUBRAS,AVENIDA CORONEL MANCIO LIMA,2800,,69980000,COPACABANA,CRUZEIRO DO SUL,AC,,6833223525
624,01458610000104,AUTO POSTO QUILOMBO LTDA,AUTO POSTO AVENIDA,AVENIDA CORONEL ERNESTO FRANCISCO BERTASO,605,SALA,89850000,CENTRO,QUILOMBO,SC,autopostoquilombo@gmail.com,4933463510
625,00505317000180,TRANSPORTES SAO BRAZ LTDA,,TRAVESSA VICTORIO BROCH,920,,89850000,TRES PINHEIROS,QUILOMBO,SC,orcont@zipway.com.br,4933463206
626,01234351000120,TRANSPORTES SPAGNOL LTDA,,ESTRADA GERAL,S/N,SALA,89850000,COOPER,QUILOMBO,SC,,49988252453
627,68245398000160,COMERCIAL DE COMBUSTIVEIS PENA VERDE LTDA,POSTO PENA VERDE,AVENIDA BRASIL,736,,14711152,VL IRMA ANT. FARANI,BEBEDOURO,SP,,NULL
628,07498919000104,CACAPAVA COMERCIO DE PETROLEO LTDA,POSTO CACAPAVA,RUA SILVA CAMPOS,1357,,69151293,CENTRO,PARINTINS,AM,,NULL
629,72714066000154,AUTO POSTO MULLER DE BEBEDOURO LTDA,NULL,AVENIDA PREFEITO PEDRO PASCHOAL,959,,14701490,JARDIM PARAISO,BEBEDOURO,SP,,1733425837
630,11954118000175,JOCIEL BEAL,BEM ESTAR POPULAR,AVENIDA BRASIL,600,,89990000,CENTRO,SãO LOURENçO DO OESTE,SC,jocielbeal@yahoo.com.br,4933444358
631,01851116000105,JOAO A. MENEGHETTI & CIA LTDA,TRANSPORTES MENEGHETTI,ESTRADA LINHA PINHAL,S/N,SALA,89850000,INTERIOR,QUILOMBO,SC,orcontabil@orcontabil.cnt.br,4933463206
632,06151511000190,CIDADE TRANSPORTES LTDA,CIDADE TRANSPORTES,RUA RIO ITANNANA,109,QUADRA66 CONJ VIEIRALVES,69053540,NOSSA SENHORA DAS GRACAS,MANAUS,AM,,92991856530
633,04575318000151,TRANSPORTES E COMERCIO VOAR LTDA,TRANSPORTES E COMERCIO VOAR,AV PRIMO ALBERTO BODANESE,1037,SALA,89850000,CENTRO,QUILOMBO,SC,tranvoar@hotmail.com,49988324882
634,23961234000109,PONTAO RONDONIA COMERCIO DE PETROLEO LTDA,PONTAO RONDONIA,MARGEM DIREITA DO RIO MADEIRA,S/N,CABECEIRA DA PONTE DA RODOVIA 319,76834899,AREA RURAL DE PORTO VELHO,PORTO VELHO,RO,,92992417433
635,01492748000111,AMAZONIA COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO SANTA ROSA,MARGEM ESQUERDA DO RIO JURUA,S/N,,69980000,CENTRO,CRUZEIRO DO SUL,AC,,NULL
636,79430518000115,SCHERER & SCHERER LTDA,,R PORTO ALEGRE,1680,SALA 02 CXPST 20,85960000,CHACARA R-41/R-42,MARECHAL CANDIDO RONDON,PR,zecaminhoes@uol.com.br,45991295885
637,79717716000164,GELMAR JOAO CHMIEL E CIA LTDA,POSTO AVENIDA,AVENIDA PINHEIRAIS,663,,85460000,CENTRO,QUEDAS DO IGUAçU,PR,postoschmiel@outlook.com,4635321166
638,06054599000122,TRANSPORTADORA FOLEADO LTDA,,RUA PORTO ALEGRE,1680,"SALA 1, CHACARA R41/R42A, CAIXA POSTAL 20",85960000,SEDE,MARECHAL CâNDIDO RONDON,PR,zecaminhoes@uol.com.br,4532541900
639,01233636000146,RONEI A CONCI & CIA LTDA,TRANSPORTES CONCI,AVENIDA CORONEL BERTASO,009,CASA,89850000,CENTRO,QUILOMBO,SC,,NULL
640,11445745000180,CRJ LOCACOES E TRANSPORTES LTDA,CRJ TRANSPORTES,AVENIDA EGYDIO GERONYMO MUNARETTO,1901,SALA 05,85911000,JARDIM PANORAMA,TOLEDO,PR,,45999682044
641,17102926000190,IN TIME TRANSPORTES LTDA,IN TIME LOG,RUA RIO ITANNANA,109,SALA D QD 66 CJ VIEIRALVE,69053040,NOSSA SENHORA DAS GRACAS,MANAUS,AM,russileli@grupocidade.com,9231333950
642,19013822000135,STEDILLE TRANSPORTES LTDA,,RUA EUGENIO FANTE,230,SALA,89856000,CENTRO,IRATI,SC,orcontabil@orcontabil.cnt.br,4933463206
643,76821206000144,LABORATORIO QUILOMBO LTDA,,R PRESIDENTE JUSCELINO,451,SALA,89850000,CENTRO,QUILOMBO,SC,labquil@gmail.com,4933463336
644,16921189000195,SAFRA COMERCIO E REPRESENTACAO LTDA,SAFRA AGRONEGOCIOS,RODOVIA SC 159,S/N,KM 55,89848000,INTERIOR,JARDINóPOLIS,SC,safra@safraagricola.com.br,4933370056
645,83219972000107,POSTO SANTO ANTONIO LTDA,,AV GETULIO VARGAS,83,SALA,89859000,CENTRO,FORMOSA DO SUL,SC,,4933430062
646,16982708000125,IRMAOS GOLO LTDA,NULL,R DO COMERCIO,201,SALA,89856000,CENTRO,IRATI,SC,orcontabil@orcontabil.cnt.br,4933490039
647,80796436000178,D L NICHELE & CIA LTDA,POSTO 21,AVENIDA DAS AMERICAS,1931,,83820027,EUCALIPTOS,FAZENDA RIO GRANDE,PR,,4136279438
648,05866864000104,N.MATIASI & CIA LTDA,POSTO PORTELAO,RUA AVELINO JOSE DA SILVA,930,,86183773,JARDIM JOSE FAVARO,CAMBE,PR,postoportelao@hotmail.com,4331541616
649,06931234000139,AUTO POSTO CANDEIA LTDA,POSTO CANDEIA,AVENIDA SANTA TEREZINHA,3810,,79230000,PLANALTO,GUIA LOPES DA LAGUNA,MS,,NULL
650,11281901000115,AUTO POSTO PORTAL DA SERRA LTDA,POSTO AGUIA,RUA SAGRADO CORACAO DE JESUS,S/N,,85615000,ALTO SAO MATEUS,MARMELEIRO,PR,,4635291034
651,77130532000178,MARISMAR COMERCIO DE COMBUSTIVEIS LTDA,NULL,AV GENEROSO MARQUES,286,********,85550000,CENTRO,CORONEL VIVIDA,PR,,4632321183
652,12645178000179,AUTO POSTO V Y LTDA.,,AVENIDA AYRTON SENNA DA SILVA,580,,86050460,FAZENDA PALHANO,LONDRINA,PR,posto_palhano@hotmail.com,4330374978
653,77758316000171,TRAVAIN COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA RIO DE JANEIRO,155,,86808010,CENTRO,APUCARANA,PR,p.travain@hotmail.com,43998006872
654,29701422000176,POSTO DE GASOLINA CORTE REAL LTDA.,,RODOVIA RJ 122,32400,KM 32,28685000,FUNCHAL,CACHOEIRAS DE MACACU,RJ,dsf.contabilex@gmail.com,2120501843
655,00560558000121,ALUFORTE COMERCIO DE ALUMINIO LTDA,ALUFORTE,RUA MARANHAO,2.768,,85805220,ALTO ALEGRE,CASCAVEL,PR,,4533212578
656,01950682000166,CONDOMINIO CENTRO EMPRESARIAL AFONSO PENA,,AVENIDA AFONSO PENA,2440,,79002074,CENTRO,CAMPO GRANDE,MS,,NULL
657,18466212000124,MENDES E DAMASCENO LTDA,D R DAMASCENO,AVENIDA JOAQUIM NABUCO,144,,69020030,CENTRO,MANAUS,AM,drdamasceno2@gmail.com,9232336580
658,01818118000194,COMERCIO DE COMBUSTIVEL E TRANSPORTES PERIZZOLO LTDA,AUTO POSTO PERIZZOLO,RUA ATALIPIO MAGARINOS,133,SALA 02,89700007,CENTRO,CONCóRDIA,SC,posto.perizzolo@yahoo.com.br,4934424049
659,06225524000167,CANDIDO & SILVA LTDA,MERCADO MARTINS,AVENIDA AMAZONAS,3994,,76963655,JARDIM CLODOALDO,CACOAL,RO,,6934432041
660,25236438000102,AUTO POSTO TURISMO COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO UNIAO TURISMO,AVENIDA DO TURISMO,6639,,69041010,TARUMA,MANAUS,AM,mariojorgemoraesneto@gmail.com,92981348188
661,18768617000117,A F COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO CASTELAO,AVENIDA CASTELO BRANCO,1470,,69065011,CACHOEIRINHA,MANAUS,AM,,92984163326
662,35008891000107,AUTO POSTO PONTA NEGRA LTDA,AUTO POSTO PONTA NEGRA,AVENIDA CORONEL TEIXEIRA,7461,,69037473,NOVA ESPERANCA,MANAUS,AM,mariojorgemoraesneto@gmail.com,92981348188
663,42562612000118,AUTO POSTO DJALMA LTDA,AUTO POSTO DJALMA,AVENIDA DJALMA BATISTA,5235,,69055038,PARQUE 10 DE NOVEMBRO,MANAUS,AM,mariojorgemoraesneto@gmail.com,9233042797
664,11220341000199,BATARA COMERCIO DE PETROLEO LTDA,BATARA PETROLEO,AVENIDA DJALMA BATISTA,2966,,69050010,PARQUE 10 DE NOVEMBRO,MANAUS,AM,admbatara@diarioam.com.br,9236435082
665,23029382000181,AUTO POSTO UNIAO LTDA,,AVENIDA SILVES,1783,,69065080,CRESPO,MANAUS,AM,,9236132741
666,37167858000155,AUTO POSTO CIDADE NOVA LTDA,AUTO POSTO CIDADE NOVA,AVENIDA NOEL NUTELS,3179,,69096000,CIDADE NOVA,MANAUS,AM,mariojorgemoraesneto@gmail.com,92981348188
667,15070588000127,LUIZ H PATRONI LTDA,''NOVA FARMA '',AV MANOEL RODRIGUES DE OLIVEIRA,270,,79390000,CENTRO,BODOQUENA,MS,patroni1000@hotmail.com,67999688636
668,12397417000119,AUTO POSTO OURO PRETO LTDA,POSTO OURO PRETO,"ESTRADA DO RIO PRETO, KM 115",S/N,,68501970,VILA TRINDADE,MARABá,PA,autopostoriopreto@gmail.com,94992242021
669,38463548000140,F O X COMERCIO E TRANSPORTE DE COMBUSTIVEL LTDA,,AVENIDA MARIO YPIRANGA,3360,CONJ CASTELO BRANCO,69055030,PARQUE 10 DE NOVEMBRO,MANAUS,AM,jose.rodrigues@sianoconsultoria.com.br,9230162678
670,07428914000288,O D B TRANSPORTES E REVENDA DE PETROLEO LTDA,PONTAO LECY II,MARGEM RIO TARUMA MIRIM S/N 000001 000108,S/N,,69049992,TODA COMUNIDADE,MANAUS,AM,,92981148398
671,19852894000176,D E COMERCIO DE DERIVADOS DE PETROLEO LTDA,AUTO POSTO D.E,AVENIDA TORQUATO TAPAJOS,12412,,69059165,SANTA ETELVINA,MANAUS,AM,,9233426422
672,01478057000163,P S AVI E CIA LTDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
673,34967303000108,AUTO POSTO ALVORADA LTDA,AUTO POSTO ALVORADA,R PROFESSOR ABILIO ALENCAR,1218,,69042010,ALVORADA,MANAUS,AM,mariojorgemoraesneto@gmail.com,92981348188
674,00987432000138,CENTRO DE EDUCACAO INFANTIL CEU AZUL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
675,05862176000176,POSTO DIGOS GASTAO VIDIGAL LTDA,REDE DIGO'S,AV DOUTOR GASTAO VIDIGAL,1286,********,87050440,ZONA 08,MARINGA,PR,,4430312282
676,11027335000110,COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO PERIZZOLO LTDA,,R SENADOR ATTILIO FRANCISCO XAVIER FONTANA,3113,SALA 1,89703350,PETROPOLIS,CONCORDIA,SC,postoperizzolo4@hotmail.com,4934445548
677,80769680000141,HYGEA GESTAO & SAUDE LTDA,HYGEA,RUA CANDIDO XAVIER,602,CONJ 302 ANDAR 03 COND HAMILCAR PIZZATO CT BLOCO HAMILCAR PIZZATTO CT,80240280,AGUA VERDE,CURITIBA,PR,rosangela.costa@docsolutionmed.com.br,4130278527
678,12334997000103,PROHEALTH LTDA,PROHEALTH,R CANDIDO XAVIER,602,ANDAR 3 CONJ 303,80240280,AGUA VERDE,CURITIBA,PR,prohealthsaude@gmail.com,4130248527
679,87317194000131,TRR LAMBARI COMBUSTIVEIS LTDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
680,08169035000160,DIGOS SOPHIA RASGULAEFF COMERCIO DE COMBUSTIVEIS LTDA,DIGO'S AUTO POSTO,AVENIDA DONA SOPHIA RASGULAEFF,3663,LOTE 8 15 16 17,87043010,JARDIM NOVO OASIS,MARINGá,PR,cmcontabeis@wnet.com.br,4430290799
681,44564313000148,POSTO ROSALANDIA LTDA,POSTO ROSALANDIA,"RODOVIA ROD BR 153, KM 519 + 500 MTS, S/N, QD 04,",S/N,,77495000,CENTRO,NOVA ROSALANDIA,TO,postorosalandia@gmail.com,63999784455
682,16384237000153,AUTO POSTO MAGALHAES LTDA,POSTO RIO PRETO,"RODOVIA PA RIO PRETO, KM 14",S/N,,68514100,VILA SANTA FE,MARABA,PA,ideal_contabilidade2010@hotmail.com,9433218174
683,12277832000139,DIGOS VILA NOVA COMERCIO DE COMBUSTIVEIS LTDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
684,02303813000186,DIGOS CORCOVADO COMERCIO DE COMBUSTIVEIS LTDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
685,04942044000191,MOGANO HOTEL LTDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
686,04818376000169,AUTO POSTO ZENI LTDA EM RECUPERACAO JUDICIAL,AUTO POSTO ZENI,AVENIDA . MANOEL RIBAS,325,,85580000,CENTRO,ITAPEJARA D'OESTE,PR,,NULL
687,77861680000162,AUTO POSTO CABESUL LTDA,,RUA MAJOR TEODOSIO FURTADO,20,,88580000,CENTRO,CAMPO BELO DO SUL,SC,,NULL
688,10193702000192,ROMPLAS INDUSTRIA E COMERCIO DE LAMINADOS PLASTICOS LTDA,,AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA,3429,,81270200,CIDADE INDUSTRIAL,CURITIBA,PR,nfe@romplas.com.br,4132411400
689,05026981000160,SERGIO DE OLIVEIRA MARQUES BARRETOS,PROSERVICE COMBUSTIVEIS,AVENIDA 27,0540,,14781340,NOVA SAO JOSE,BARRETOS,SP,,NULL
690,03574683000189,CTB INDUSTRIA E COMERCIO DE PLASTICOS LTDA,CTB LAMINADOS E SINTETICOS,R VITORIO SFENDRICH,339,********,83707640,CIAR,ARAUCARIA,PR,,NULL
691,16370273000168,PULSE SISTEMAS ELETRONICOS LTDA,PULSE SISTEMAS ELETRONICOS,AV JUSCELINO KUBITSCHEK DE OLIVEIRA,1964,,81290000,CIDADE INDUSTRIAL,CURITIBA,PR,miguel@pulse-se.com.br,4130974450
692,08100491000154,DIGO'S COMERCIO DE COMBUSTIVEIS LTDA.,DIGO'S AUTO POSTO,AV CERRO AZUL,2249,********,87010000,VILA MARUMBI,MARINGA,PR,FINANCEIRO.REDEDIGOS@OUTLOOK.COM,4430293339
693,26843045000111,AUTO POSTO ESPLANADA LTDA,AUTO POSTO ESPLANADA,AVENIDA PRESIDENTE DUTRA,SN,,79540000,VILA IZANOPOLIS,CASSILâNDIA,MS,,NULL
694,21543656000120,POSTO AMERICA MACEDO COMBUSTIVEIS LTDA,POSTO AMERICA LTDA,RUA SAO MATEUS DO SUL,30,: ESQ.C/AV.MAURO MORI ;,87360000,JARDIM LINDOIA,GOIOERE,PR,,4435223896
695,12807874000134,POSTO CAMPO BONITO REDE MACEDO LTDA,POSTO CAMPO BONITO REDE MACEDO,RODOVIA BR 277 KM 531,S/N,,85400000,LOCALIDADE MATO QUEIMADO,GUARANIACU,PR,,4532329003
696,09089449000142,AUTO POSTO LUZ DA LUA LTDA,AUTO POSTO LUZ DA LUA,R DO SEMEADOR,65,,81270050,CIC,CURITIBA,PR,LUZDALUA.FINANCEIRO@HOTMAIL.COM,4131518105
697,04535117000120,LUIZ CARLOS FERNANDES GUEDES LTDA,MULTILAR E LAZER,R TEIXEIRA DE FREITAS,873,CASA,47640000,CENTRO,SANTA MARIA DA VITORIA,BA,FISCAL@CONSULTCONT.COM,7736127021
698,16538051000101,SUDASEG BENEFICIOS E PROMOCOES DE VENDAS LTDA,SUDASEG BENEFICIOS,RUA INACIO LUSTOSA,761,,80510000,SAO FRANCISCO,CURITIBA,PR,financeiro@sudamericavida.com.br,4132236710
699,10810064000101,MADRID ENGENHARIA E CONSTRUCOES LTDA,MADRID ENGENHARIA E CONSTRUCOES,RODOVIA DO XISTO KM 196,3116,SALA 06 E 07,83750000,BOQUEIRAO,LAPA,PR,empreiteiramadrid@gamil.com,41991630270
700,08750816000144,AGROPEDRINHO COMERCIO DE INSUMOS E CEREAIS LTDA,AGROPEDRINHO,RUA BARAO DO RIO BRANCO,282,LOJA,89460100,CENTRO,CANOINHAS,SC,joao@agropedrinho.com.br,4736220698
701,07770796000100,CASTELO AGROPECUARIA E PARTICIPACOES LTDA,AGROPECUARIA CASTELO,"SíTIO PEDREGULHO-PAPUA, LOCALIDADE PAULA PEREIRA",S/N,SALA,89460000,LOC.PAULA PEREIRA,CANOINHAS,SC,joao.cooperdensul@newage.com.br,4736220698
702,02246183000155,WSK EMPREENDIMENTOS E SERVICOS LTDA EM RECUPERACAO JUDICIAL,WSK-EMPREENDIMENTOS,RUA LINDOLFO BERNARDO COUTINHO,2410,,69313527,TANCREDO NEVES,BOA VISTA,RR,wskadm@gmail.com,9532245115
703,03759837000107,INNOVAR DISTRIBUIDORA DE COSMETICOS E MEDICAMENTOS LTDA,INNOVAR DISTRIBUIDORA,AVENIDA DO TURISMO,10072,GALPAOMODULO A2 E A3,69041010,TARUMA,MANAUS,AM,fiscal@innovaram.com.br,92999157227
704,04102167000114,A1 SERVICOS E BENEFICIAMENTO DO ACO LTDA,COMAN COMERCIO E MANUTENCAO INDUSTRIAL,R LADISLAU GEMBAROSKI,1001,,83707090,THOMAZ COELHO,ARAUCARIA,PR,financeiro@a1.ind.br,4136163616
705,05766253000194,A1 TECNOLOGIA E INDUSTRIA MECANICA LTDA,A1 TECNOLOGIA,R LADISLAU GEMBAROSKI,1001,,83707090,THOMAZ COELHO,ARAUCARIA,PR,FINANCEIRO@A1.IND.BR,4136163616
706,08327882000106,AROLDO ALBERTON SOBRINHO,NULL,AVENIDA UNIVERSITARIA,85,,88806000,SANTA LUZIA,CRICIúMA,SC,,4834370571
707,10997730000162,SUDAMED INTERMEDIACOES DE NEGOCIOS E ODONTOLOGIA LTDA,SUDAMED CLINICA MEDICA E ODONTOLOGICA,ESTRADA RAUL VEIGA,360,SALA 102,24730055,MIRIAMBI,SAO GONCALO,RJ,eliseu@sudamericavida.com.br,4132236710
708,40187825000181,POLICLINICA DR. LUIZ MANSUR S/S LTDA,,AVENIDA REPUBLICA ARGENTINA,3323,,80610260,PORTAO,CURITIBA,PR,,NULL
709,21385122000113,J.R.F.M. COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,POSTO GP BRASIL,RUA ONOFRE HOLTHMAN,67,,83085520,RIO PEQUENO,SãO JOSé DOS PINHAIS,PR,financeiroportaldeprata@gmail.com,4131343550
